stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
115022,52259,Masson / 3e Avenue,45.54653,-73.575924,http://m.stm.info/fr/horaires/arrets/52259/bus,0,,1
115032,52260,Rachel / Saint-Hubert,45.52368,-73.576512,http://m.stm.info/fr/horaires/arrets/52260/bus,0,,1
115034,52261,Rachel / Saint-Hubert,45.523373,-73.576624,http://m.stm.info/fr/horaires/arrets/52261/bus,0,,1
115042,52262,Beaubien / 31e Avenue,45.567877,-73.575212,http://m.stm.info/fr/horaires/arrets/52262/bus,0,,1
115044,52263,Beaubien / 31e Avenue,45.567633,-73.575202,http://m.stm.info/fr/horaires/arrets/52263/bus,0,,1
115052,52264,Maurice-Duplessis / Rodolphe-Forget,45.644129,-73.573044,http://m.stm.info/fr/horaires/arrets/52264/bus,0,,1
115054,52266,Maurice-Duplessis / Rodolphe-Forget,45.643668,-73.573251,http://m.stm.info/fr/horaires/arrets/52266/bus,0,,1
115061,52267,De Lorimier / Gilford,45.536761,-73.575701,http://m.stm.info/fr/horaires/arrets/52267/bus,0,,1
115063,52268,De Lorimier / Gilford,45.536779,-73.576051,http://m.stm.info/fr/horaires/arrets/52268/bus,0,,1
115072,52269,De Maisonneuve / de la Montagne,45.498892,-73.576877,http://m.stm.info/fr/horaires/arrets/52269/bus,0,,1
115084,52270,Masson / 4e Avenue,45.546863,-73.575553,http://m.stm.info/fr/horaires/arrets/52270/bus,0,,1
